2010,3,5,0.45993,-0.38869,4
2010,3,6,0.49158,-0.36340,4
2010,3,7,0.46890,-0.31335,4
2010,3,8,0.41707,-0.22595,4
2010,3,9,0.37504,-0.13913,4
2010,3,10,0.34329,-0.06190,4
2010,3,11,0.28758,-0.00276,4
2010,3,12,0.19711,0.01122,5
2010,3,13,0.11270,-0.02487,4
2010,3,14,0.08358,-0.07937,4
2010,3,15,0.14006,-0.16547,3
2010,3,16,0.28210,-0.27721,4
2010,3,17,0.45643,-0.40761,4
2010,3,18,0.64362,-0.51997,4
2010,3,19,0.80760,-0.62126,4
2010,3,20,0.97908,-0.70671,4
2010,3,21,1.15105,-0.77457,4
2010,3,22,1.33194,-0.73462,4
2010,3,23,1.48316,-0.66784,4
2010,3,24,1.61368,-0.58144,4
2010,3,25,1.72664,-0.44994,4
2010,3,26,1.80624,-0.35334,4
2010,3,27,1.85975,-0.21548,4
2010,3,28,1.88185,-0.02726,4
2010,3,29,1.86818,0.21123,5
2010,3,30,1.80752,0.46509,5
2010,3,31,1.70652,0.66106,5
2010,4,1,1.57936,0.83854,5
2010,4,2,1.42393,0.96818,5
2010,4,3,1.25707,1.00406,5
2010,4,4,1.04954,1.03577,5
2010,4,5,0.83567,1.04691,6
2010,4,6,0.65422,0.98657,6
2010,4,7,0.45140,0.88472,6
2010,4,8,0.31624,0.76595,6
2010,4,9,0.22252,0.64485,6
2010,4,10,0.13667,0.51846,6
2010,4,11,0.11119,0.38294,6
2010,4,12,0.10116,0.25728,6
2010,4,13,0.15293,0.12318,5
2010,4,14,0.20874,-0.01635,4
2010,4,15,0.28856,-0.13856,4
2010,4,16,0.38175,-0.25762,4
2010,4,17,0.42473,-0.30048,4
2010,4,18,0.43303,-0.29551,4
2010,4,19,0.41134,-0.27100,4
2010,4,20,0.33217,-0.22583,4
2010,4,21,0.19835,-0.15533,4
2010,4,22,0.00643,-0.05692,3
2010,4,23,-0.22345,0.02870,8
2010,4,24,-0.53407,0.10333,8
2010,4,25,-0.84089,0.17544,8
2010,4,26,-1.11792,0.13048,8
2010,4,27,-1.38113,0.01146,8
2010,4,28,-1.59942,-0.20535,1
2010,4,29,-1.71635,-0.39056,1
2010,4,30,-1.73600,-0.63092,1
2010,5,1,-1.69618,-0.87028,1
2010,5,2,-1.55362,-1.11734,1
2010,5,3,-1.31831,-1.32003,2
2010,5,4,-1.02831,-1.49726,2
2010,5,5,-0.69406,-1.62816,2
2010,5,6,-0.33702,-1.64663,2
2010,5,7,0.03838,-1.61038,3
2010,5,8,0.34389,-1.54450,3
2010,5,9,0.58359,-1.46077,3
2010,5,10,0.79642,-1.32461,3
2010,5,11,0.95067,-1.18037,3
2010,5,12,1.05517,-1.02668,4
2010,5,13,1.12972,-0.85319,4
2010,5,14,1.14600,-0.63377,4
2010,5,15,1.10316,-0.43151,4
2010,5,16,1.01391,-0.19824,4
2010,5,17,0.92425,0.04518,5
2010,5,18,0.83752,0.27395,5
2010,5,19,0.75003,0.52565,5
2010,5,20,0.64836,0.75460,6
